Experiment,l_c,r_c,l_n,r_n,V,w
79,0.03779102820689347,0.024717218591811245,0.07476080929769763,0.002,7.347282897829637e-05,520.5841842535955
80,0.04098651208463971,0.034627022097145216,0.05013943774793816,0.001,0.00015454821286090895,217.8545168936083
81,0.07418825563086792,0.021949012529493602,0.01,0.001,0.00011231467384500088,572.0175549903645
82,0.05225651117146025,0.039,0.08,0.001,0.00024995187691359425,135.6163705774977
83,0.012,0.00402037038593356,0.044169342236230154,0.001,7.481070775785889e-07,3694.6624722314764
84,0.038,0.021,0.039,0.001,5.276933180234776e-05,423.0079475519238
85,0.041,0.016999999999999998,0.04900000000000001,0.001,3.7378669392411354e-05,448.8001918117178
86,0.0218209753937326,0.017533892603901417,0.08,0.002,2.208094697651363e-05,933.6014205384289
87,0.043939191257987384,0.034336028150061024,0.04422706487138203,0.001,0.0001628818410929755,225.92889517072905
88,0.01573360418166817,0.010750373937345927,0.053460101511470855,0.001,5.880436992119751e-06,1096.830082179757
89,0.039,0.02,0.043000000000000003,0.001,4.914393388010513e-05,417.5374135605028
90,0.044000000000000004,0.024000000000000004,0.038,0.001,7.973990473341617e-05,348.4677132108815
91,0.0659168600797286,0.011062203931757806,0.02606851736294591,0.001,2.5423244219999198e-05,745.750995098875
92,0.041,0.022000000000000002,0.045000000000000005,0.001,6.248313628724742e-05,361.8853961439621
93,0.03354390179336237,0.001,0.026723933282190145,0.001,1.8933698792111702e-07,11421.810362065751
94,0.04,0.019,0.034999999999999996,0.001,4.547455366071226e-05,481.03237286369597
95,0.07739421209849881,0.01352037391526889,0.011278973968663005,0.001,4.44817490558069e-05,856.0796673658697
96,0.042,0.016999999999999998,0.044000000000000004,0.001,3.827088170603085e-05,467.94199124454974
97,0.04022300070576625,0.011954180154388094,0.036818323076443456,0.001,1.817343048999793e-05,743.3663391393127
98,0.05003177747864856,0.006296429561147664,0.05906472038115134,0.001,6.4169411284602316e-06,999.1036189380178
99,0.05975669970953973,0.015224960303309127,0.06710908385459625,0.001,4.372681401657526e-05,354.6923303719302
100,0.015268464028109847,0.035070241386446016,0.03257245235957493,0.001,5.909835195642127e-05,437.25044948625504
101,0.03115419127340066,0.01693848187460192,0.047503153546309254,0.001,2.8230413539942574e-05,524.8050169146009
102,0.0402657642575461,0.02380288918320315,0.02576693963657769,0.001,7.175223053765773e-05,446.02875240853353
103,0.030311187508544155,0.01479873391812249,0.06649672104740967,0.001,2.106350958530308e-05,514.7137511058131
104,0.04264102592244545,0.004597172814957027,0.06758194716421283,0.001,3.043440813842591e-06,1385.7086277003946
105,0.0288041894922917,0.027848330386148847,0.07026120616161989,0.001,7.039919589753188e-05,272.9651043949991
106,0.03968739787191282,0.034163678588431924,0.02747027471799158,0.001,0.0001456093383606272,303.158313510723
107,0.04,0.024000000000000004,0.043000000000000003,0.001,7.251738322281322e-05,343.57096795369944
108,0.05798192353533898,0.02213802405267243,0.031048014714902178,0.001,8.937055503544745e-05,364.074147644728
109,0.053773120038542545,0.019323164329756705,0.016324173462575912,0.001,6.312836719345846e-05,597.331555307429
110,0.010535773484904663,0.01266132430886089,0.0414999048043208,0.001,5.436465204012825e-06,1291.6832501348172
111,0.019623942659430006,0.007124112603822923,0.01,0.001,3.1603591992299307e-06,3426.6363310707757
112,0.041,0.02,0.04,0.001,5.1647783225016204e-05,422.2211690825299
113,0.038,0.019,0.04,0.001,4.322203172808837e-05,461.6539211585575
114,0.0346346395256373,0.02012915829536206,0.024377951322687177,0.001,4.416371021513005e-05,584.6720993713889
115,0.041,0.021,0.04,0.001,5.6928800475700645e-05,402.11539912621896
116,0.07781274406793405,0.014356438216366469,0.04943267627645812,0.001,5.053945661401305e-05,384.07212648490287
117,0.05021251371594237,0.007894953539109713,0.049293440986081134,0.001,9.987292855313619e-06,870.6463737617668
118,0.037467477928236514,0.016741911931138942,0.03160564456274725,0.001,3.3091732316114594e-05,593.5773418849049
119,0.0475427527143523,0.023095830621551374,0.048177278006155046,0.001,7.98225551481977e-05,309.38200270874523
120,0.0638419634383907,0.009064099866609655,0.06085961536899233,0.001,1.666923303899532e-05,605.2705208870617
121,0.041,0.019,0.034999999999999996,0.001,4.6608668608658176e-05,475.1299116240535
122,0.05680459705167307,0.03200109681644393,0.05203620394761395,0.001,0.0001829158742792289,196.55428428475506
123,0.041312539067880794,0.002,0.04552073493050866,0.001,6.621562833908768e-07,3942.9053475606975
124,0.022212684956418968,0.001,0.01622896410827059,0.001,1.2076800229350565e-07,18011.33878619362
125,0.04,0.024000000000000004,0.042,0.001,7.251424163015964e-05,347.637038100414
126,0.041,0.021,0.037,0.001,5.6919375697739874e-05,418.09968320568026
127,0.03387751456493878,0.020345318355419043,0.06797242443857637,0.001,4.4268053500559286e-05,350.2718878450196
128,0.039,0.021,0.037,0.001,5.414849097727368e-05,428.6861606495105
129,0.051052200321484234,0.001,0.012,0.001,1.9808432932264686e-07,13816.373601399446
130,0.07171517393615291,0.029158008944775205,0.06895171334140962,0.001,0.0001917641933316552,166.78461993697084
131,0.07048439323731083,0.0069409295955985125,0.03483412117163857,0.001,1.07773144919872e-05,994.3181627585577
132,0.04531833458484126,0.018075078318463618,0.011547412658069224,0.001,4.65503309398117e-05,827.0512494944852
133,0.01,0.007433915969045223,0.07304164875488545,0.001,1.965608805319608e-06,1702.115364694069
134,0.038,0.019,0.041,0.001,4.322517332074196e-05,455.9892413376435
135,0.06014844532752918,0.005058764752522379,0.034653187364490176,0.001,4.944609590544557e-06,1480.6882944273748
136,0.03100325152302639,0.023250929742327443,0.08,0.001,5.2906102742377036e-05,295.3268848662036
137,0.07165194830905422,0.022118653542054872,0.08,0.001,0.00011037869258405724,204.20870070536017
138,0.041,0.022000000000000002,0.036,0.001,6.245486195336511e-05,404.6001729211699
139,0.017941340016522818,0.01582718470508237,0.07750543916381322,0.001,1.4362755563989642e-05,579.4216570843364
140,0.03342278928534124,0.011294497753748415,0.053234610680208336,0.001,1.3561738495525936e-05,717.8052222179605
141,0.036,0.022000000000000002,0.04,0.001,5.486477410229215e-05,409.6264547438758
142,0.0679265649792069,0.017531966054945,0.015525132966403794,0.001,6.564075771711372e-05,600.6532230138694
143,0.06656131288105907,0.026488936861951147,0.05723852058354546,0.001,0.00014690370198025494,209.15692851299198
144,0.025507804233165454,0.014230669482989261,0.035080888633658006,0.001,1.633853169567334e-05,803.3314340119485
145,0.03069944529048929,0.022559139927916434,0.01502539220935891,0.001,4.9129568246974876e-05,705.8155347497527
146,0.054130351715238695,0.0030377415246965276,0.06966037931431017,0.001,1.7880953309768853e-06,1833.2756235296017
147,0.037,0.02,0.037,0.001,4.661181020131176e-05,462.125787741271
148,0.06026304881505961,0.023055129200863774,0.053164539149682395,0.001,0.00010079901875316365,262.05218586706127
149,0.038,0.021,0.08,0.00899999999999999,7.300433008411956e-05,2658.1430340166858
