Experiment,l_c,r_c,l_n,r_n,V,w
53,0.05573216211507135,0.005236715649335859,0.07115165134500093,0.001,5.024994308073984e-06,1037.0208616845287
54,0.06061789894219512,0.026059224368513455,0.0750837621384583,0.001,0.00012955827264171408,194.5167416933657
55,0.0154588805519816,0.03040691616984065,0.05757405901098064,0.001,4.508359614283747e-05,376.97895114893606
56,0.0457472816485897,0.025716838972035843,0.04100000000000002,0.001,9.517841472936655e-05,307.0433977131146
57,0.033856841327298576,0.009336577416806296,0.03436258985557056,0.001,9.379916820028085e-06,1073.836242786777
58,0.026688213556590457,0.012993302728376031,0.041168781403001856,0.001,1.4284290476924822e-05,794.0148198984859
59,0.0670671091403527,0.026840129282642428,0.04998118725190135,0.001,0.00015194195463126916,220.06412162513314
60,0.022537232930744742,0.023447537761120546,0.04929133556278072,0.001,3.9081317190111606e-05,437.58163854993415
61,0.079,0.03679900704426944,0.038686858909158885,0.001,0.0003362065651746948,168.09722459838628
62,0.020478082934111803,0.036911880532168706,0.0705227758058702,0.001,8.787550819138957e-05,243.79029018925775
63,0.05788055799425319,0.036345339067246935,0.06609355150733605,0.001,0.00024041152632925863,152.12384702821612
64,0.02766036139182164,0.04,0.019723839037253818,0.001,0.000139098105298517,366.0220781266375
65,0.04669274152523026,0.01672824720030297,0.04484336097567994,0.001,4.118964707162981e-05,446.7532509255211
66,0.012,0.03838762476435488,0.08,0.003,5.781572492524141e-05,862.5540543102833
67,0.04,0.021,0.056000000000000015,0.001,5.559362359792498e-05,344.0714357615284
68,0.0671156518635931,0.005730947556593203,0.024784814488466308,0.001,7.002971840783664e-06,1463.0553167406604
69,0.041,0.021,0.06400000000000002,0.001,5.7004198699386804e-05,317.9001358666334
70,0.06760118032923274,0.022372000606483894,0.061998968418901484,0.001,0.00010649001050512058,236.11182063181937
71,0.039,0.019,0.041,0.001,4.435928826868788e-05,450.10526267996545
72,0.036,0.019,0.036,0.001,4.094123546158218e-05,499.9606475563458
73,0.040009593949031474,0.018543314847258276,0.03347058638004627,0.001,4.33255488715525e-05,503.9539098568076
74,0.014529519123887571,0.025347307172198488,0.03565704230082176,0.001,2.9438826109666597e-05,592.7366989436168
75,0.04758319977021521,0.024386637363705423,0.036036040303282314,0.001,8.901435593607263e-05,338.64498601006176
76,0.0464241319952648,0.027972645701576752,0.07019048748830423,0.002,0.0001150017746383169,428.32887160820707
77,0.01984479483645422,0.009545522764196575,0.06748537992850526,0.001,5.89263396626997e-06,978.9579794276261
78,0.02855543293079047,0.029591072333977744,0.05208342743939426,0.001,7.87161280632311e-05,299.6657217347792
79,0.042516696667247514,0.018952386012103258,0.0760496199975557,0.001,4.8216368300318846e-05,317.3216828639952
80,0.08,0.034710670536907316,0.08,0.001,0.000303058296700338,123.15128087374669
81,0.07717914630375358,0.025602799287761966,0.027987794826213795,0.001,0.00015902482928210912,287.38900319969434
82,0.037,0.022000000000000002,0.04,0.001,5.638530494662961e-05,404.0530460002617
83,0.041,0.02,0.05300000000000001,0.001,5.168862392951288e-05,366.80231231284733
84,0.030520629601197564,0.03657261400838512,0.045621848979846835,0.001,0.00012839273230773316,250.5836528193916
85,0.024352784742558357,0.031828455965204935,0.0546072078285886,0.001,7.767654005879123e-05,294.6300586469663
86,0.04158781981886837,0.006578562296717929,0.01,0.001,5.685705024208649e-06,2549.0470699454636
87,0.07436295540794197,0.03149603890727298,0.06338972679360906,0.001,0.00023194842325780865,158.1423632556463
88,0.01,0.02287803740834205,0.06373432350040574,0.001,1.6643467608217717e-05,592.0882841378003
89,0.048410750155235056,0.03395516968938284,0.014129367850066878,0.001,0.0001753934702460499,385.0824677887311
90,0.041,0.019,0.04900000000000001,0.001,4.665265090580843e-05,401.55806635785274
91,0.04080615831302168,0.039,0.06842920406307038,0.002,0.00019584652037594427,331.8743691776152
92,0.06298664248417776,0.00543438173934433,0.049975791268451114,0.001,6.000847605676096e-06,1121.599255694064
93,0.06039401710200582,0.009636649803241512,0.07394868242642179,0.001,1.785191255667734e-05,531.01118335529
94,0.02694858055141934,0.009846179198152193,0.012599067655045045,0.001,8.247276686616975e-06,1884.8944542382535
95,0.044000000000000004,0.018,0.039,0.001,4.490906698306609e-05,458.62822298222045
96,0.07074577045831579,0.001,0.054993998250966694,0.001,3.950231336411616e-07,5482.568108805308
97,0.059878317081618546,0.0125559372043813,0.01639138119133988,0.001,2.9707847084450963e-05,869.3611342041116
98,0.05678938904806996,0.013000734688682337,0.07006772000369657,0.001,3.0374674821612907e-05,416.99556585564255
99,0.039,0.021,0.06900000000000002,0.002,5.4899331621481636e-05,627.8353656765216
100,0.021291224704604005,0.009466309547816066,0.050547964101424175,0.001,6.152734603799105e-06,1101.1819040287432
101,0.041,0.021,0.039,0.001,5.692565888304706e-05,407.238094805683
102,0.04434483099411366,0.03792769287261522,0.0750152343150533,0.001,0.00020063936375455972,156.32889602654643
103,0.020388438617326626,0.02026805919130341,0.079,0.02536443595943291,0.00018598375259155952,10663.491796371221
104,0.024354768614769616,0.024440851332186146,0.03754402596143794,0.001,4.5823245437901046e-05,462.71456443033287
105,0.07371202851605813,0.039,0.08,0.001,0.0003524741148257737,114.1860741415526
106,0.07289188509539161,0.009610748159430808,0.08,0.001,2.140293831874398e-05,465.9616152225195
107,0.027976382908465804,0.01528404645910825,0.015620011160017998,0.001,2.058045139810455e-05,1070.32858164775
108,0.041,0.02,0.044000000000000004,0.001,5.166034959563057e-05,402.57208910773
109,0.04,0.021,0.08,0.001,5.566902182161113e-05,287.8708165738578
110,0.046000000000000006,0.021,0.079,0.001,6.397853439035616e-05,270.1345709769405
111,0.05233056005690094,0.011458297190665306,0.06873880936615974,0.001,2.1800619666458033e-05,497.61463811615283
112,0.05179946457503441,0.018620907909493,0.08,0.001,5.667701343857169e-05,285.2879593170179
113,0.021511693582592147,0.028999150560216885,0.07248774514457712,0.001,5.706000040983956e-05,298.632486300061
114,0.06414981638590915,0.03771539268828732,0.03262895349931714,0.001,0.0002867727126327738,198.18647278525967
115,0.06487416646001722,0.007731169722975914,0.060624801247778796,0.001,1.2372275637904651e-05,705.3191197107128
116,0.042,0.02,0.039,0.001,5.2901278693798535e-05,422.4788567287846
117,0.0428650219653242,0.015573528635780064,0.06521604825270394,0.001,3.286569403515683e-05,415.31358086407124
118,0.042,0.015999999999999997,0.04,0.001,3.3904067917541036e-05,521.4555571506212
119,0.04,0.023000000000000003,0.043000000000000003,0.001,6.66111890340644e-05,358.50883612559943
120,0.060213592375564326,0.018377653261024217,0.08,0.001,6.414009599019197e-05,268.1078980070364
121,0.0723003803351837,0.012738397442741658,0.08,0.002,3.786231489238567e-05,705.9790929308226
122,0.044000000000000004,0.014999999999999996,0.06400000000000002,0.001,3.130282920036869e-05,429.6198501799472
123,0.03416345191033475,0.04,0.04705648634514387,0.001,0.000171872071580247,213.22656541999027
124,0.04142844543692964,0.02811338014259494,0.08,0.002,0.00010387196990589763,422.58545227104906
125,0.044000000000000004,0.023000000000000003,0.08,0.001,7.337503801724324e-05,250.6067450832096
126,0.05230953750898484,0.02934125695956295,0.0676289713803617,0.001,0.00014169022511092925,195.9550127562675
127,0.03977765983711042,0.01261211100479465,0.079,0.001,2.0125818969056828e-05,483.6943101716693
128,0.04134027840706594,0.012708597472424258,0.07018940725470613,0.001,2.1196305790252923e-05,499.5417758777118
129,0.04,0.015999999999999997,0.042,0.001,3.230185566421024e-05,521.4555571506212
130,0.017284219330240984,0.026371235244053347,0.04618049877311012,0.001,3.7907567175110996e-05,458.9942624519974
131,0.07561660301568476,0.004071151886499126,0.016787508157119976,0.001,3.990067978117362e-06,2357.6151752368305
132,0.039,0.016999999999999998,0.041,0.001,3.553769609740773e-05,503.0588229952555
133,0.06391706581147918,0.014875363866600055,0.025619934635813635,0.001,4.451310492474511e-05,568.10276381035
134,0.044679342707875,0.01970881843392781,0.04937252353840237,0.001,5.467786750309344e-05,369.4326579129615
135,0.041,0.014999999999999996,0.04,0.001,2.910685593550942e-05,562.9615587767067
136,0.020362035613049466,0.04,0.029927506238094606,0.001,0.00010244477442428178,346.326776745595
137,0.041,0.021,0.04800000000000001,0.001,5.695393321692937e-05,367.0794580360388
138,0.03127829790235104,0.014397213473843585,0.04556814404683782,0.001,2.0511226257274778e-05,629.1602167295052
139,0.0688382015200261,0.04,0.016036092985260927,0.001,0.0003460689199625511,257.3166517761355
140,0.036496303309203074,0.010278522354267891,0.055385939359376864,0.001,1.2287234409877823e-05,740.0090607727252
141,0.0299066357054054,0.01719271802831943,0.014882373059027041,0.001,2.781871328325955e-05,942.8172271688454
142,0.05541968954400471,0.004180831920966105,0.06185640634688645,0.001,3.237589874409368e-06,1397.0270923133362
143,0.05203366822844558,0.015851679791961986,0.031073408720977098,0.001,4.1173312871536466e-05,536.5126449285085
144,0.04975897874263852,0.002,0.0660938283777558,0.001,8.329296539511978e-07,2981.5750434763795
145,0.07774558713935885,0.005804590228751281,0.02724155691942737,0.002,8.57173850995669e-06,2560.3333695723345
146,0.041056167700059584,0.036276930607833824,0.033060547445883236,0.001,0.0001698458764123072,255.86870120970565
147,0.044000000000000004,0.021,0.04900000000000001,0.001,6.111340189028225e-05,350.7100817795486
148,0.03522032946530786,0.014873597031709831,0.04602959462041175,0.001,2.4622571208348307e-05,571.0322420768209
149,0.04,0.02,0.045000000000000005,0.001,5.040685412684824e-05,403.0191432034009
