Experiment,l_c,r_c,l_n,r_n,V,w
98,0.05716313733304758,0.011748575090239403,0.02779862691454515,0.001,2.4875037205438903e-05,730.1919250199629
99,0.04703483090951997,0.016222163476249465,0.029795829533699074,0.001,3.897904542082034e-05,563.1130809404802
100,0.02138214462622285,0.03360780683164479,0.07119400312356819,0.001,7.609565343726005e-05,260.79809409657247
101,0.020993399455669876,0.022718083423915923,0.05455827574075844,0.001,3.421033947220522e-05,444.7833593680656
102,0.03960838895879009,0.03245947062364997,0.07413267296637958,0.001,0.00013133809433054806,194.42498407093254
103,0.058967492235163003,0.03075011206632231,0.07979876356951013,0.001,0.00017541916532647496,162.1215735464922
104,0.034659087929631495,0.004627684273110713,0.057918920207769384,0.001,2.5137745516167002e-06,1649.3370280307106
105,0.06871508936193668,0.010898691817267436,0.029693373292713515,0.001,2.57352158078247e-05,694.6430974571238
106,0.015576705088466987,0.022186028288382124,0.03961187583797417,0.002,2.458488191556118e-05,1241.0573573810696
107,0.06509251343868297,0.031228212790893148,0.0589062086643679,0.001,0.00019960802666562223,176.84742358956262
108,0.08,0.03122412597574728,0.04372143137314626,0.001,0.0002451680210216922,185.1865555048656
109,0.05041808153657512,0.03342507417790522,0.08,0.009885195148857509,0.00020152136076903408,1592.4530597004239
110,0.01520770088066483,0.023636024010122728,0.015740046368873134,0.001,2.674029112408577e-05,935.1530970758075
111,0.016613753565251063,0.0022518590430819227,0.057071390900971825,0.001,4.439622124636487e-07,4931.824468893511
112,0.06721706033873094,0.016209517422137512,0.05265109102615308,0.001,5.564963771932345e-05,354.6323851438194
113,0.03745745639049263,0.036973770273257135,0.05950275498888791,0.003,0.00016255261207850198,587.7352807728969
114,0.06724647295989651,0.012357425064421345,0.08,0.02513049170829583,0.00019098453595128,9481.677406977185
115,0.019209365402146857,0.032092908304312655,0.04938310490166937,0.001,6.231085292726123e-05,345.9689658181506
116,0.07813716004577785,0.02939111570136247,0.058728973191414485,0.002,0.00021278867562101594,343.51905451657103
117,0.023752602401726504,0.03561472011055342,0.078,0.001,9.489494066048069e-05,223.07940993246063
118,0.023155844967720985,0.00716388954891316,0.042208382217816184,0.001,3.8660337421498746e-06,1526.9097641537976
119,0.05616717446904719,0.013026890304932849,0.06426339036505427,0.001,3.0146175377026346e-05,436.94629584024744
120,0.012971361787015249,0.011501745310316964,0.04910289771521304,0.001,5.545181938605237e-06,1178.0991152804381
121,0.033453098402689764,0.014799774228342229,0.078,0.001,2.3264571524538287e-05,452.3466288052953
122,0.058115684344766425,0.01932023288992649,0.08,0.001,6.840165429876243e-05,259.5899619746808
123,0.02071212440460256,0.026743066110326803,0.04295874773993307,0.001,4.667180151740517e-05,428.6892530376037
124,0.06604090421789748,0.03010765905632007,0.08,0.005,0.00019435203244445612,781.3280926181194
125,0.031049149948532535,0.016165584963839786,0.05277116187547225,0.001,2.5656525092254206e-05,522.6095163011777
126,0.02229674256287756,0.03980896387278457,0.08,0.001,0.00011125901106150401,203.39737616739183
127,0.07088948505064428,0.017540842913203028,0.08,0.001,6.877373483753595e-05,258.8842085296964
128,0.04596189058637251,0.039,0.02937207356065462,0.001,0.00021971484610142363,238.64979778170715
129,0.011589346029721882,0.015465164362870376,0.02120012087509889,0.002,8.974397796664338e-06,2821.4265297514235
130,0.0768957570176572,0.011848382717670997,0.046212632888313114,0.001,3.4058508269636494e-05,484.1738224597749
131,0.03495536386226397,0.034179227738375825,0.08,0.001,0.00012853996458257402,189.202892125017
132,0.021950409483179875,0.024781980228845656,0.05689119540286862,0.001,4.252981106734036e-05,390.4919403757805
133,0.010446839676168482,0.025151916611100337,0.079,0.001,2.101055798432267e-05,473.27637790353515
134,0.022320875307521228,0.024324232177013377,0.04725640374536471,0.001,4.163807245536923e-05,432.8793199183631
135,0.06563963762756152,0.013416161698113278,0.050160689089512905,0.001,3.727456295954537e-05,444.22071339038956
136,0.04318734041844921,0.032220020967666685,0.08,0.003,0.0001431123095417447,541.7066114866358
137,0.012111894093468537,0.03868767755952397,0.08,0.001,5.720310141720575e-05,283.96723856560254
138,0.05271322482394178,0.035384656623548505,0.08,0.0077367067633418935,0.00022239141122310194,1151.4054697989548
139,0.07536725374009032,0.007648336040852564,0.04864982139448952,0.001,1.4003370890027977e-05,738.4022173604026
140,0.04223619901613114,0.03336452727554647,0.0508753951424189,0.001,0.00014786804554694702,221.1111463559239
141,0.07144667809014642,0.02187253980250563,0.0334966471597583,0.001,0.00010748695004171253,319.595766813633
142,0.027712447623087666,0.022194980304075445,0.06210339766217677,0.002,4.3668265363219425e-05,742.8002344981054
143,0.07161554562947473,0.002634088266330119,0.08,0.008608162553862334,2.018453113937712e-05,14764.65873505057
144,0.06967959224119669,0.006585962305383808,0.07389475316871795,0.001,9.727125035642981e-06,723.6241979797237
145,0.04877588120296636,0.01228023914230705,0.06031386257080348,0.001,2.3297816085325535e-05,513.4213995221887
146,0.051630953702021684,0.023951553582322094,0.02613858710112006,0.001,9.313447781243212e-05,388.65307417364585
147,0.0163261179791349,0.034335700978794174,0.03719368792313315,0.001,6.0584713075329234e-05,404.1754391012243
148,0.027266593234383588,0.0060072758360861355,0.050075157311773415,0.001,3.2485783484014694e-06,1540.5923921860879
149,0.03276610730870793,0.03973307932216452,0.08,0.001,0.00016276098321844535,168.10563876820646
