Experiment,l_c,r_c,l_n,r_n,V,w
84,0.017948047121312156,0.0192695079838135,0.01,0.001,2.0968120515936423e-05,1324.6852399497407
85,0.050892482370629065,0.007937627242483165,0.03026467202079526,0.001,1.0168684049597287e-05,1097.757517984138
86,0.04546290167876974,0.029774385494414718,0.053782123572958085,0.001,0.00012678614183660053,232.2745182162702
87,0.0394325849647482,0.023275481549087547,0.06794668627636789,0.001,6.732581451649757e-05,283.8451540859191
88,0.04984185232773158,0.017258219267590042,0.07413250922799024,0.001,4.687047464969061e-05,325.98266352683805
89,0.07260140145755858,0.01181125697667441,0.03164382532859236,0.001,3.191845503755531e-05,604.0582410734575
90,0.013912327239736351,0.015946684605552368,0.06208352925244702,0.001,1.1309554890509165e-05,729.6816554059226
91,0.03415410709430151,0.01265211904907933,0.06054656424370461,0.001,1.736610651455852e-05,594.3776000086355
92,0.06838762330759443,0.007077439162893756,0.07497833188109267,0.001,1.0997221445665741e-05,674.775236824028
93,0.07256570333792671,0.03753307490651796,0.0499956046780277,0.001,0.00032130828332761237,151.26768512869285
94,0.051107099412505796,0.03672428920479886,0.05596793290177571,0.001,0.00021671571432513206,174.11182776445182
95,0.08,0.037798849906935786,0.030708891498034574,0.001,0.0003591812827593065,182.53084917291315
96,0.04679078524937426,0.01675142510432605,0.06914099206032229,0.001,4.146624149975742e-05,358.915483042941
97,0.027593263402224386,0.010920171438882843,0.027300404197357617,0.001,1.0423179390199344e-05,1140.9757002673712
98,0.025640751523439954,0.03839956353706465,0.027005109138351018,0.001,0.0001188620706914751,338.43657563654915
99,0.05400880850892467,0.020566734060209438,0.03620004143906282,0.001,7.188408731686009e-05,376.04494856907854
100,0.01952075844824931,0.001,0.079,0.001,3.0951209096711457e-07,8708.232871506047
101,0.06777723536210294,0.028924105978074204,0.07854061356415681,0.001,0.00017838352801066961,162.04771430964612
102,0.01953450302511052,0.03319118082366643,0.034739418415766624,0.001,6.771706822031453e-05,395.5093593308215
103,0.01,0.016339734163915227,0.026279980213307845,0.001,8.470202223410514e-06,1291.0243098959434
104,0.013558709034433541,0.028013583673030258,0.039589073364363854,0.001,3.3552000228884e-05,526.897835810791
105,0.026263290131358225,0.04,0.05249899921069536,0.001,0.00013217862540747683,230.24057136630697
106,0.06423636298555606,0.024761739661572118,0.08,0.001,0.00012398648697046154,192.65279100567747
107,0.04884668594379721,0.03319778239564728,0.08,0.001,0.0001693745028754365,164.78599712913294
108,0.05688918728555491,0.001507909706007689,0.02066026880684932,0.001,4.712842300343766e-07,6615.059248210224
109,0.07162913689736786,0.002812656688415501,0.04928365077592239,0.001,1.935046557207723e-06,2046.3452285903356
110,0.010997964924797023,0.03416600629749855,0.07867728502068473,0.001,4.057925348656188e-05,340.26467090870125
111,0.025184481124704634,0.01155962041862774,0.08,0.0081312946153414,2.718956717590346e-05,5359.157858248752
112,0.03553637078819743,0.004817633554133844,0.07386257569437846,0.001,2.823183694856827e-06,1385.5091564754118
113,0.015688557763927895,0.020302223490244183,0.04674531261525484,0.001,2.046200795526907e-05,621.996261750565
114,0.047696874530265235,0.018614320837387267,0.0785307259719473,0.001,5.2166651878666866e-05,300.17876155034594
115,0.014059680589882047,0.036,0.040041332692180846,0.001,5.7369840428503916e-05,400.3570069428925
116,0.023319573736996203,0.0361956970345874,0.08,0.001,9.623212822766222e-05,218.74074246376472
117,0.04566720608337695,0.006822663116604932,0.04559997795228451,0.001,6.82149882704205e-06,1098.3821298240957
118,0.020823264043817298,0.022090296615569684,0.03770093878114183,0.002,3.239662251716376e-05,1105.019359009625
119,0.01788559452796649,0.011297417314207539,0.08,0.001,7.422853729185272e-06,800.2322839485806
120,0.039872322462792445,0.019756423417730727,0.07694046389815583,0.002,4.9858890896172714e-05,625.0293728494361
121,0.05893613323565298,0.015977487251837518,0.0765059047051513,0.001,4.7506309044172464e-05,318.74629618660043
122,0.02031725999824109,0.03409544239632653,0.08,0.002,7.520595298719465e-05,497.5629416555647
123,0.07249232201124746,0.01518738490618363,0.06346559535588651,0.001,5.272944138889531e-05,331.96610219352755
124,0.03807795178141005,0.036020137749064374,0.016633210766327306,0.001,0.00015526028631663533,377.2434597372933
125,0.055504947686885624,0.019657538347124685,0.01511671220822658,0.001,6.742886002863501e-05,600.5764115622585
126,0.07372961981507854,0.016169078329562034,0.05632322112464062,0.001,6.073367202113675e-05,328.2025260733658
127,0.013869678553004857,0.018970316027040995,0.03825776913432286,0.002,1.6161459654154606e-05,1565.144121567298
128,0.06785965947856759,0.025358244546246668,0.055097471620083015,0.001,0.00013726124521864667,220.54695445264957
129,0.06623837568641702,0.030582171050878265,0.022050131590786972,0.001,0.00019469317336336586,292.5924939678993
130,0.07281924842252804,0.030067879934929535,0.020688479122071488,0.001,0.00020688935027373046,293.02301823159934
131,0.03593710940608123,0.004956936430917116,0.04492643086775146,0.001,2.9152252213589357e-06,1716.9436597286426
132,0.06747326258854544,0.026411444887560385,0.013307149192472587,0.001,0.00014790698167586942,432.10709237548343
133,0.01,0.020128976221810303,0.034943408597940685,0.001,1.2838747470194326e-05,908.8403568132378
134,0.04286094683967389,0.029430011752052967,0.0626974356725771,0.001,0.00011682219746593068,224.1536001120633
135,0.024717113386299207,0.004644604604336812,0.047559637227907674,0.001,1.8245299034508373e-06,2147.459755513385
136,0.037685301496450364,0.024544879181255787,0.028377669409504744,0.001,7.14144604713482e-05,426.0461698418602
137,0.03334400599340207,0.004622112230175697,0.03624478963084252,0.001,2.351807303532804e-06,2128.235865790349
138,0.031737842501632356,0.00795971962793425,0.037670469211750914,0.002,6.790554714176169e-06,2485.0488690017005
139,0.0693447696615047,0.03419980956256091,0.079,0.001,0.00025505495315668796,135.09766264398135
140,0.02010095313396702,0.005323566540479393,0.06643469670685384,0.001,1.9983763834131367e-06,1757.8565558277444
141,0.056823456202978836,0.031780039593984136,0.0770059145501568,0.001,0.0001805380434423537,162.67155769856467
142,0.027414093203317905,0.00792261780094905,0.0661218199247817,0.001,5.613542692645785e-06,1013.827054616142
143,0.04555989501394696,0.013639873108318983,0.03672291083265339,0.001,2.6744269700987814e-05,612.9452546302067
144,0.05238949373960635,0.03372344276272242,0.04724304012969972,0.001,0.00018732774625009808,203.8304201642181
145,0.047506199279001925,0.034544835768473225,0.06658319006114435,0.001,0.00017831020415733215,176.01567636567097
146,0.04454525133182943,0.022681851958045736,0.06182838249609984,0.001,7.21902298264188e-05,287.2888446474899
147,0.06570348335118846,0.008532157489062591,0.0263405198113987,0.001,1.5109187457667021e-05,963.4444791123633
148,0.020846861414753816,0.0306586543157713,0.06928438518719732,0.001,6.177739657704262e-05,293.49507065611795
149,0.07598703002971564,0.025658945651417388,0.08,0.002,0.00015817433383192033,341.87581873784404
