Experiment,l_c,r_c,l_n,r_n,V,w
77,0.030275969758762983,0.012467157055671124,0.08,0.001,1.5035015688322678e-05,557.3531605150953
78,0.04,0.022000000000000002,0.039,0.001,6.0943755886988414e-05,393.5563676871595
79,0.04249627221994491,0.018364170524866684,0.06581847917740809,0.001,4.52306987548439e-05,352.10425029261256
80,0.04,0.022000000000000002,0.08,0.001,6.107256118578559e-05,274.7857794568642
81,0.029669589476250043,0.018433162155511856,0.03419288767988803,0.001,3.177837059352965e-05,582.4631057634026
82,0.04,0.018,0.06500000000000002,0.001,4.0919244313007046e-05,372.59132969575035
83,0.041,0.02,0.06800000000000002,0.001,5.173574781931672e-05,323.82885423650623
84,0.043000000000000003,0.019,0.07500000000000002,0.001,4.900256221069359e-05,316.9373797930539
85,0.042,0.02,0.045000000000000005,0.001,5.292012824972007e-05,393.3064112518543
86,0.042,0.02,0.04700000000000001,0.001,5.292641143502726e-05,384.8472200572302
87,0.042,0.016999999999999998,0.08,0.005,4.4415836936452495e-05,1735.1753437581813
88,0.034999999999999996,0.02,0.05400000000000001,0.001,4.415194315355095e-05,393.3064112518543
89,0.019191702008700125,0.028395099335200073,0.08,0.001,4.8864072870423784e-05,307.35960681359745
90,0.043000000000000003,0.02,0.06300000000000001,0.001,5.42333139789206e-05,328.51668018797733
91,0.010838650539923528,0.00472412368242031,0.06790249524254444,0.001,9.732415090693286e-07,2668.3340019914067
92,0.038,0.022000000000000002,0.05100000000000001,0.001,5.794039331015656e-05,353.09564119879406
93,0.021549228615520083,0.03790259162043233,0.08,0.001,9.750800148556798e-05,217.30121749641913
94,0.039,0.025000000000000005,0.06800000000000002,0.001,7.678994923169535e-05,265.6226805355146
95,0.043000000000000003,0.016999999999999998,0.07600000000000003,0.001,3.927933294783318e-05,351.88599173324735
96,0.03391476843325449,0.006017654142727922,0.01447031358862505,0.001,3.903734804491895e-06,2565.2594759107437
97,0.02776692859403833,0.02277403588214994,0.07355809618661215,0.001,4.547474824345878e-05,332.25594551479236
98,0.038,0.022000000000000002,0.04900000000000001,0.001,5.793411012484938e-05,360.2296071502334
99,0.05737450071768804,0.03689323120789678,0.07206797546925288,0.001,0.0002455629160178734,144.14998760939014
100,0.04,0.022000000000000002,0.06200000000000002,0.001,6.1016012518020976e-05,312.13567065066
101,0.04,0.022000000000000002,0.08,0.001,6.107256118578559e-05,274.7857794568642
102,0.043000000000000003,0.018,0.07400000000000002,0.002,4.4698580275275575e-05,673.5957316439543
103,0.039,0.019,0.08,0.002,4.523579261903943e-05,644.4526610690745
104,0.03373040864684533,0.03165391336495784,0.06711656726895303,0.001,0.00010638683682600897,227.05906483439236
105,0.06644889377280677,0.00819512220530463,0.05283620747537194,0.001,1.4186005421624627e-05,704.2498990238432
106,0.04,0.021,0.046000000000000006,0.001,5.556220767138908e-05,379.6327906186042
107,0.039,0.019,0.06800000000000002,0.002,4.508499617166712e-05,699.0070540408279
108,0.039,0.018,0.07800000000000003,0.001,3.994220899774063e-05,344.4608061567529
109,0.04,0.021,0.07800000000000003,0.002,5.6397871317243964e-05,583.076217157734
110,0.038,0.022000000000000002,0.079,0.001,5.8028357904457076e-05,283.70298079204366
111,0.03993278982743281,0.007612064451648765,0.03784748092620751,0.001,7.388064893094839e-06,1155.596322764885
112,0.042,0.019,0.042,0.001,4.776477470517922e-05,428.53769790543925
113,0.039,0.019,0.045000000000000005,0.001,4.437185463930224e-05,429.635107379383
114,0.043000000000000003,0.022000000000000002,0.05900000000000002,0.001,6.55681802730726e-05,308.609299792799
115,0.04,0.023000000000000003,0.06700000000000002,0.001,6.668658725775057e-05,287.20810438264044
116,0.02415743225329821,0.02270119568749469,0.08,0.001,3.9362254241405517e-05,342.6674183281011
117,0.07674654326440845,0.002014341135163507,0.07196699115193583,0.001,1.2043970211768069e-06,2284.3509025963867
118,0.042,0.021,0.04800000000000001,0.001,5.833937557716247e-05,362.68313827024696
119,0.042,0.019,0.05200000000000001,0.001,4.779619063171511e-05,385.1341289357196
120,0.04,0.015999999999999997,0.07100000000000002,0.002,3.3062121086378964e-05,802.1263192816606
121,0.031960139477430656,0.013056103984203402,0.08,0.001,1.7366675624463554e-05,517.9990900252843
122,0.025717062522207547,0.028434175187863273,0.054441182834372666,0.001,6.549198364497582e-05,321.42291259881785
123,0.015956795855864982,0.028045933145346414,0.04504992265288029,0.001,3.957230690280988e-05,454.7808404010585
124,0.036,0.02,0.039,0.001,4.5361456325183025e-05,456.329320169843
125,0.034999999999999996,0.02,0.046000000000000006,0.001,4.412681041232223e-05,426.13675058391163
126,0.021358803860626767,0.006009830906867878,0.044989153656668404,0.001,2.5648838106307953e-06,1835.6390812700813
127,0.041,0.023000000000000003,0.04700000000000001,0.001,6.828565791842777e-05,338.70626536441256
128,0.04,0.021,0.06000000000000002,0.001,5.5606189968539335e-05,332.40458688150835
129,0.038,0.02,0.07300000000000002,0.001,4.7981544598276916e-05,324.6449858565356
130,0.039,0.022000000000000002,0.05800000000000002,0.001,5.948291530306915e-05,326.8307740407508
131,0.041,0.019,0.05800000000000002,0.001,4.668092523969074e-05,369.0901009564818
132,0.041,0.018,0.08,0.001,4.198424422257399e-05,331.728279798632
133,0.049457321756102054,0.004217192634311907,0.035668452211125815,0.001,2.8753513493462976e-06,1930.683366604686
134,0.04,0.022000000000000002,0.04700000000000001,0.001,6.0968888628217136e-05,358.50095603116876
135,0.0655631892639966,0.034788985307373316,0.02920660592673533,0.001,0.0002493752173869085,224.63611557653832
136,0.07991945168703991,0.021958176951548124,0.08,0.001,0.00012130972734639789,194.77104831190604
137,0.042,0.02,0.08,0.001,5.3030083992595714e-05,294.97980843889076
138,0.043000000000000003,0.022000000000000002,0.05800000000000002,0.001,6.5565038680419e-05,311.2583552457696
139,0.024255172922960255,0.009772276363243397,0.036415467470863515,0.001,7.391291204603091e-06,1177.4732534680033
140,0.011,0.022159113969303968,0.0744934408115908,0.001,1.720267993373138e-05,539.1184224950206
141,0.06055420087050788,0.031201560260394078,0.08,0.001,0.00018545379699820683,157.4702364908648
142,0.042,0.021,0.07700000000000003,0.001,5.843048176411657e-05,286.35358266988464
143,0.07488926423601447,0.03289554025690813,0.04995388884200275,0.001,0.00025474819056230824,169.96537890165087
144,0.041,0.019,0.06300000000000001,0.001,4.669663320295869e-05,354.14092684495023
145,0.043000000000000003,0.018,0.06900000000000002,0.001,4.3985438742910695e-05,348.78728576842514
146,0.011906017778132206,0.030221236033878333,0.08,0.001,3.4413135216735694e-05,366.6497928497543
147,0.043000000000000003,0.024000000000000004,0.06600000000000002,0.001,7.801831195924896e-05,267.46963579650736
148,0.041,0.022000000000000002,0.08,0.001,6.259309203012305e-05,271.4140471079716
149,0.037,0.015999999999999997,0.08,0.001,3.0008493027089686e-05,392.8493920805646
